# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-29 23:52:33 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_1.json
# init = 2 (Default)
# random
#   seed = 10642823
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-3.49779, -10.0754, 0.0992896
-0.991913, -8.23316, 0.489067
-0.913732, -8.08696, 0.214773
-0.512441, -7.73151, 0.393634
-0.425034, -7.63873, 0.328771
-0.386949, -7.6417, 0.321966
-0.38304, -7.63859, 0.329378
-1.51114, -8.59137, 0.169075
-0.592274, -7.81058, 0.41587
-1.25097, -8.3785, 0.185649
-2.45891, -9.33936, 0.127066
-0.464645, -7.6772, 0.296091
-0.45213, -7.66212, 0.363531
-0.721181, -7.94402, 0.444074
-0.424719, -7.64275, 0.320392
-0.434977, -7.65269, 0.310426
-0.425817, -7.64382, 0.318975
-0.713807, -7.96081, 0.447154
-0.394015, -7.65018, 0.354634
-0.428781, -7.64242, 0.32087
-0.382454, -7.63849, 0.336803
-0.497325, -7.73615, 0.27513
-0.394645, -7.64818, 0.314274
-0.771102, -7.99865, 0.453816
-1.09195, -8.34247, 0.50306
-1.06566, -8.30836, 0.49882
-0.437, -7.65076, 0.355147
-0.621357, -7.82689, 0.253807
-0.51343, -7.72882, 0.39274
-0.469248, -7.72277, 0.390684
-0.635093, -7.85278, 0.425671
-0.486363, -7.70169, 0.286124
-0.97905, -8.22011, 0.487313
-3.04217, -10.4277, 0.667605
-0.966591, -8.20701, 0.485531
-0.436326, -7.6544, 0.358137
-0.438151, -7.65158, 0.31131
-3.26077, -9.7626, 0.109955
-0.579591, -7.82968, 0.420435
-0.681363, -7.90173, 0.435934
-0.881748, -8.05919, 0.21813
-0.550816, -7.76747, 0.404563
-0.441748, -7.65125, 0.311576
-0.935276, -8.17331, 0.480852
-0.558837, -7.80951, 0.415605
-0.440143, -7.65352, 0.309791
-2.88987, -9.64624, 0.114319
-0.524112, -7.73075, 0.276697
-0.428786, -7.64242, 0.320863
-2.70736, -9.39412, 0.124646
-0.819994, -8.00415, 0.225216
-0.705796, -7.9016, 0.240386
-0.72809, -7.92178, 0.237154
-0.968696, -8.13466, 0.209297
-0.443126, -7.6526, 0.310492
-0.520798, -7.73067, 0.27672
-0.588954, -7.80712, 0.415017
-0.78484, -7.97279, 0.229549
-2.40651, -9.28088, 0.129727
-0.551792, -7.76848, 0.404848
-0.620545, -7.83998, 0.251259
-0.522804, -7.77455, 0.406533
-0.991913, -8.23316, 0.489067
-1.02872, -8.18783, 0.203579
-0.580412, -7.79523, 0.412019
-0.541794, -7.77387, 0.265313
-1.30762, -8.42356, 0.181883
-2.39564, -9.17998, 0.134518
-0.877656, -8.05522, 0.218621
-0.896335, -8.14057, 0.476162
-0.963611, -8.13091, 0.209715
-0.818121, -8.04747, 0.461926
-0.666733, -7.88623, 0.432793
